wer,wer_global,streaming_latency,streaming_latency_global,confirmed_streaming_latency,confirmed_streaming_latency_global,model_timestamp_streaming_latency,model_timestamp_streaming_latency_global,model_timestamp_confirmed_streaming_latency,model_timestamp_confirmed_streaming_latency_global,number_deletions,number_deletions_global,number_substitutions,number_substitutions_global,number_insertions,number_insertions_global
0.0,0.03488372093023256,0.3625176357569957,0.39176194272101755,1.4764208008288664,1.3307376641441275,0.4254905850968284,0.4078771141461867,1.5552671530190518,1.4418499681894674,0,5.0,3,48.0,0,5.0
0.0,0.03333333333333333,0.4181181132789614,0.3928572146334891,1.4022631516587698,1.3343172848714637,0.3560349317414908,0.4060795598921952,1.5103125215675612,1.4453920890144143,0,5.0,1,49.0,0,5.0
0.0,0.031914893617021274,0.45815923654654533,0.3950865444760839,1.3463312004986818,1.3347841193829162,0.5274042771884556,0.40849577246064656,1.5081249826378686,1.4477354188971416,0,5.0,2,51.0,0,5.0
0.0,0.03015075376884422,0.41632487821246994,0.3959380612718969,1.1692676621140972,1.3269035897643642,0.4704827051999281,0.4099826385814992,1.3289915644794918,1.4424804843942023,0,5.0,4,55.0,0,5.0
0.0,0.029411764705882353,0.49060092761378393,0.398300890209962,0.8866823704103682,1.3161114430962237,0.6200000177672863,0.41189329578813894,1.079677429546164,1.4343038977938278,0,5.0,1,56.0,0,5.0
0.09090909090909091,0.03255813953488372,0.2837319213637696,0.3920037867288063,1.3170683389074715,1.3161548302333113,0.3812352176357539,0.41047686962431923,1.3957554022958634,1.4324498352121602,0,5.0,8,64.0,0,5.0
0.0,0.03125,0.48670321816086254,0.39464861849791766,1.1987785014175099,1.3120158628844452,0.4586207188320275,0.41185512394212115,1.3077981799718925,1.4279193148166003,0,5.0,1,65.0,0,5.0
0.1,0.03418803418803419,0.5404748047426381,0.3996917272826688,0.7767600113093118,1.2742601320588058,0.512485044666038,0.4143442295167142,1.1886033304186872,1.4144399061919102,1,6.0,2,67.0,2,7.0
0.0,0.03333333333333333,0.29494929771677875,0.3946336999383067,1.5465685475389168,1.2855106096708362,0.3875804002713197,0.41322194891392794,1.6877551120023162,1.4265233154041332,0,6.0,3,70.0,0,7.0
0.07142857142857142,0.03543307086614173,0.2959428718346914,0.3874610335690121,1.419466367266669,1.2934532722197167,0.3107015740156127,0.406716070851819,1.5189690906737217,1.4316197861772002,1,7.0,6,76.0,7,14.0
0.0,0.03435114503816794,0.315277241673042,0.3845979167505599,1.3770585164741485,1.2963548470125597,0.33210366778354233,0.4036861014659732,1.445944052473827,1.432179144461113,1,8.0,3,79.0,0,14.0
0.0,0.03260869565217391,0.2753046820781719,0.3770749573316722,0.9487694863705779,1.253269257904235,0.3434628552582051,0.39887149140113404,2.0320965733183747,1.479000495681462,1,9.0,5,84.0,1,15.0
0.14285714285714285,0.0353356890459364,0.32310870195093805,0.374349782349122,1.361823823823826,1.2568927706507707,0.37815045221359844,0.3981240484691843,1.5193056192789833,1.4804105874473013,1,10.0,4,88.0,6,21.0
0.0,0.034013605442176874,0.4378903140819094,0.37754735403279194,1.8921499770386747,1.2865263864108794,0.26995894701249384,0.36338746571666763,2.1083979335601724,1.5103424234104101,1,11.0,3,91.0,0,21.0
0.0,0.03333333333333333,0.4171622795608566,0.37822335363154036,1.4299587042732296,1.2892946061645414,0.37360411970718027,0.3634697502938421,1.5934375239746952,1.5121480209058975,0,11.0,1,92.0,0,21.0
0.0,0.03215434083601286,0.316938972233902,0.37604709653904606,1.205345131841249,1.2866322706997693,0.45908416501015475,0.36502333070287224,1.3567407068759822,1.5075400727483663,1,12.0,3,95.0,3,24.0
0.09090909090909091,0.034161490683229816,0.31433049222442755,0.3735811131451677,1.5194687181027033,1.2943703986479782,0.36877336499194496,0.3651481374426869,1.6987221438748934,1.5148108894057253,1,13.0,7,102.0,0,24.0
0.0,0.03353658536585366,0.24832587528626898,0.36847237865202964,1.7785614801245975,1.3098593332809136,0.3844036676973017,0.3662990345991946,2.131084306971081,1.535692985035989,1,14.0,4,106.0,0,24.0
0.0,0.03283582089552239,0.28668941905886747,0.36574520910409286,1.5363813559322064,1.3157550979216432,0.3273070791094316,0.36541443680757685,1.7339507110279953,1.5420391124727448,1,15.0,5,111.0,0,24.0
0.0,0.03225806451612903,0.256844745727477,0.3621563437308646,1.3773606600901542,1.3171616830870292,0.40414110308598106,0.36616473797545646,1.4290698163176716,1.5392312050540224,0,15.0,4,115.0,0,24.0
0.0,0.03170028818443804,0.14248934093872756,0.3504607523920887,1.4910128254767232,1.321869548100371,0.36583334042107,0.3661575146694355,1.6880575635323891,1.5431131460684961,0,15.0,12,127.0,0,24.0
0.0,0.03064066852367688,0.34293331229454943,0.3502831196931187,1.3704149728997317,1.323326987631485,0.3811029617983822,0.36643105110425783,1.512631636538113,1.5421654482246938,0,15.0,2,129.0,0,24.0
0.0,0.030054644808743168,0.4163039958587812,0.3516336527592622,1.3180690487030313,1.3232092915019515,0.47676892609421645,0.36798288901409587,1.4781250739233316,1.5407089507891703,0,15.0,1,130.0,0,24.0
0.0,0.029333333333333333,0.31618199155138726,0.35076431702806254,1.2414554628255874,1.3214011895687492,0.3297623528522998,0.3672504614118876,1.3509449079038724,1.5365212821871979,1,16.0,4,134.0,0,24.0
0.0,0.02849740932642487,0.3455466828594181,0.35064769935819223,1.2433867141732593,1.319383158205287,0.28256694329030974,0.36222273381533,1.3692617554942952,1.5323001322073277,1,17.0,2,136.0,0,24.0
0.0,0.027707808564231738,0.4225018028254534,0.3520492843882359,1.4850844431533812,1.3236594032523021,0.4908447755842009,0.36419557155910726,1.5564706198068874,1.5329766193505323,0,17.0,1,137.0,2,26.0
0.0,0.02729528535980149,0.2848413630716553,0.35048502300924256,1.2177382596685102,1.3217487034831532,0.4175912434954367,0.3648487928132163,1.3330768662370402,1.5296115214862869,1,18.0,2,139.0,2,28.0
0.14285714285714285,0.03117505995203837,0.29322686302887313,0.3481267325934576,1.7471450650495621,1.3375066191759466,0.38840932384733046,0.3656946109464812,1.923112132910656,1.5443854190531976,0,18.0,9,148.0,0,28.0
0.0,0.030805687203791468,0.5481836918716997,0.3499715304758309,1.0759032888684463,1.3350489750455774,0.6649541425737007,0.3666277637269093,1.270517229337034,1.5419329943787594,0,18.0,1,149.0,0,28.0
0.0,0.03002309468822171,0.5846153433014956,0.35414886618059505,1.4525926781761616,1.3373218551831798,0.389683999645142,0.3669772384313877,1.4884671309136832,1.5408255218217126,0,18.0,3,152.0,0,28.0
0.0,0.029345372460496615,0.5597857426797719,0.357634588748667,1.52610849056604,1.3417119185776365,0.5991932076828232,0.3700183540213577,1.8214035691936563,1.5478968328540752,0,18.0,1,153.0,0,28.0
0.0,0.028888888888888888,0.4188314117840426,0.3586839419487009,1.4498619473189112,1.3435824311641158,0.46135745394799615,0.3711272584480129,1.548571428018635,1.5479091319406897,1,19.0,2,155.0,0,28.0
0.0,0.028384279475982533,0.22267153360018596,0.35513533121377994,1.3698192554043258,1.3441049924717874,0.35019688222368545,0.3707263344310532,1.562237755341341,1.5481996044612876,0,19.0,5,160.0,0,28.0
0.0,0.02771855010660981,0.4013177455198236,0.35575017274338916,1.281150768475262,1.3431735131619502,0.462690599410396,0.37127554390627254,1.3694782376817545,1.5453326833723335,0,19.0,2,162.0,0,28.0
0.09090909090909091,0.029166666666666667,0.4016993984647949,0.3564965201267596,1.2670812090210286,1.3418742186353885,0.4066735876730524,0.37172848912110074,1.3706475192953937,1.5420101277528058,0,19.0,4,166.0,0,28.0
0.14285714285714285,0.030800821355236138,0.6900000000000004,0.3583353682284537,1.7139309725025245,1.344839574418704,0.819999997615815,0.3723793585270765,1.8525423536247638,1.5444970831778515,0,19.0,0,166.0,0,28.0
0.0,0.030425963488843813,0.35562741356520955,0.3582944719705446,1.174897434369217,1.3425503205328,0.4172236917589313,0.3728143078876144,1.2169025924043542,1.5395481288478965,0,19.0,2,168.0,0,28.0
0.0,0.0297029702970297,0.3499320885657649,0.3581135865936949,1.337556254066976,1.3424397377234212,0.3539037992300997,0.37247112471928523,1.4682081166342031,1.53793545128263,0,19.0,4,172.0,0,28.0
0.14285714285714285,0.03125,0.4137839324326601,0.3589487693846777,1.4906500155917548,1.3446452641859967,0.49650219533215884,0.3779603561938519,1.6003174963323756,1.5389458815885178,0,19.0,2,174.0,0,28.0
0.0,0.03088803088803089,0.5595362162124825,0.36075737705219396,1.2427479677394857,1.343320854975162,0.546936936845331,0.37932960309946384,1.3200000291258374,1.5358109499281274,0,19.0,0,174.0,0,28.0
0.0,0.030303030303030304,0.3893126981692944,0.36112950406633315,1.0537108888327489,1.3396113366976217,0.28360102212451715,0.37843880414007186,1.1389075266402346,1.5299151181250292,0,19.0,4,178.0,0,28.0
0.0,0.029850746268656716,0.4655669336384446,0.3620198535110106,1.0199016519073583,1.3363168956240883,0.4629999789036817,0.3788243630026082,1.1522353006347672,1.5259498531993176,0,19.0,1,179.0,0,28.0
0.0,0.029304029304029304,0.402091818929956,0.36248345301298,1.0339942425828506,1.3325135921863878,0.43255604760847244,0.37911037450104645,1.2249999924388264,1.5224230969657662,0,19.0,1,180.0,0,28.0
0.1111111111111111,0.03063063063063063,0.289002743310852,0.3609988741585755,1.2495058801302046,1.3311424989118978,0.3293158043064639,0.3784419752825951,1.4058571073438382,1.5204644749122502,0,19.0,5,185.0,0,28.0
0.0,0.03041144901610018,0.491311225492378,0.3620282326948962,0.8307187500000011,1.3277515418248393,0.5935135012435309,0.37900270199468805,0.8900000047683725,1.5159568644057984,0,19.0,1,186.0,0,28.0
0.0,0.02982456140350877,0.4574969734064068,0.36301383067001447,0.9875519141531336,1.32382647849487,0.43141844640432286,0.3793475987387182,1.126082487269479,1.5115019447415676,0,19.0,3,189.0,0,28.0
0.09090909090909091,0.03098106712564544,0.34385355342421176,0.36273868365151074,1.1908238529061534,1.3220019295520729,0.33999999609857323,0.37897293760664025,1.2538461370312535,1.5076157333375981,1,20.0,5,194.0,0,28.0
0.0,0.030612244897959183,0.34900518796992575,0.36255336162203755,1.1185177993901325,1.3198447940982658,0.5351655664261018,0.3800555424034185,1.2332653014657136,1.5045313761767103,0,20.0,3,197.0,0,28.0
0.0,0.030303030303030304,0.4305535037458999,0.3632381033880715,0.917432562836626,1.316362136694928,0.5246249743696834,0.38058448318995436,1.0960563400635637,1.5012312250271838,0,20.0,2,199.0,0,28.0
0.0,0.029850746268656716,0.35109923790304154,0.3630639272693432,1.3269424085115151,1.3165261386175917,0.2580213179882891,0.37877038928564755,1.4104000467568658,1.4997068709896253,1,21.0,2,201.0,0,28.0
0.0,0.029556650246305417,0.30961172403648196,0.36212157574555437,1.2266277385109277,1.3155201378579755,0.49370665841037825,0.3797332626687641,1.2812389518881193,1.4969793409535508,1,22.0,5,206.0,0,28.0
0.0,0.02926829268292683,0.6271684290030219,0.3636297352992157,0.9929498206193365,1.3128507925733195,0.5557471060321633,0.38041480370084074,1.059113911576445,1.4931905820764797,0,22.0,0,206.0,0,28.0
0.0,0.028892455858747994,0.41729284105674413,0.3643477342076288,1.4593554026408804,1.315271914289178,0.4431225334981776,0.3811130435064467,1.6235099182730277,1.4953108513498812,0,22.0,1,207.0,0,28.0
0.0,0.028391167192429023,0.4037470055947095,0.364748962810814,1.067197409638556,1.3121476251555677,0.428296057594487,0.38148184592888684,1.2078333428013157,1.4916413160641904,0,22.0,1,208.0,0,28.0
0.09090909090909091,0.02945736434108527,0.48008287536772487,0.36578444746741967,1.361508106819267,1.3124597611001492,0.5611574366709207,0.38232522829564186,1.4338709683531017,1.4912628143718527,0,22.0,3,211.0,0,28.0
0.09090909090909091,0.03048780487804878,0.3370773858354945,0.3653243670912797,1.3066165982277955,1.3123793537665887,0.4203096786605928,0.38277305424429325,1.4448888422692885,1.4906105444873776,0,22.0,7,218.0,0,28.0
0.0,0.029895366218236172,0.3093175119136323,0.3640172217191359,1.5025296278110696,1.315571316393363,0.3849208258647586,0.3828102653043694,1.6300561793343689,1.4931495506432875,1,23.0,8,226.0,0,28.0
0.16666666666666666,0.03111111111111111,0.5085826689260279,0.3649720995712581,1.5337396275091904,1.3173616505321593,0.5256989403555825,0.38336892868938544,1.7490410833058243,1.4950461982213734,0,23.0,1,227.0,0,28.0
0.0,0.03056768558951965,0.3604570107052994,0.3649057650980862,1.3149479280864327,1.3173227009518853,0.3785444336336354,0.38330025011281393,1.4101177436726453,1.4936051525385465,0,23.0,3,230.0,0,28.0
0.2,0.031791907514450865,0.7187500000000007,0.3660485433103462,1.0258437500000008,1.3167635520358334,0.8100000011920936,0.3837065803512147,1.0499999958276756,1.4926332061683958,0,23.0,0,230.0,0,28.0
0.1,0.03276353276353276,0.431462903408301,0.3667731811786467,0.6885455824874601,1.3017947624951975,0.46380385347564507,0.3843937295908395,1.4129655983647924,1.491499119911642,1,24.0,2,232.0,2,30.0
0.0,0.0323943661971831,0.6253750000000008,0.3679249200658889,0.8528130387931044,1.2989175664916683,0.5662963310137031,0.3847960370982581,0.9388889361989269,1.4876203978922804,0,24.0,0,232.0,0,30.0
0.0,0.03212290502793296,0.5725698825722564,0.36889758763045283,0.9199890348012233,1.2963315334430303,0.536666658479614,0.3852982014637751,1.050140849776143,1.484613229049085,0,24.0,0,232.0,0,30.0
0.09090909090909091,0.033012379642365884,0.3923896353762201,0.3692055884201047,1.2294632601435693,1.2954252881801245,0.4381291567117374,0.3857779680461408,1.3550376729435096,1.4829659772599726,0,24.0,4,236.0,0,30.0
0.16666666666666666,0.034106412005457026,0.4174059988937358,0.3697678636510906,1.548286301023905,1.2983875307796058,0.3933639349273736,0.3858605248326491,1.7193547955926625,1.4857349376167275,0,24.0,2,238.0,0,30.0
0.09090909090909091,0.03494623655913978,0.4595597541921041,0.3708483908416535,1.6769596720214217,1.3043428890717517,0.426551330007661,0.38646281096893254,1.7758988109570988,1.490533262767418,0,24.0,3,241.0,0,30.0
0.14285714285714285,0.03595206391478029,0.5349312263873502,0.37217296017665014,1.3187032191265078,1.3044919286119745,0.6002446482151372,0.38783178504850485,1.5390991202332733,1.49102896944935,0,24.0,1,242.0,0,30.0
0.0,0.035479632063074903,0.4701282419004664,0.3737538245592024,1.756873007753693,1.3130181377976993,0.4046751321683382,0.3884551421562432,2.050402348643596,1.4998379986108905,1,25.0,2,244.0,0,30.0
0.125,0.036410923276983094,0.6937500000000008,0.3748128363624014,2.3934775432900457,1.3180976055161766,0.7999999785423286,0.38883507862186584,2.1857142770420723,1.502866286249496,0,25.0,0,244.0,0,30.0
0.0,0.035897435897435895,0.39141681259605976,0.3750286150051355,1.5257235961404756,1.3210919343461525,0.388044475826684,0.38882515039885784,1.6238373502616028,1.50471251710481,0,25.0,2,246.0,0,30.0
0.14285714285714285,0.036848792884371026,0.3015380761523051,0.3740059365615263,1.7375294117647078,1.3246119216155714,0.5247586073549597,0.3895546028173297,1.8654545404462384,1.5078538189758852,1,26.0,5,251.0,3,33.0
0.1111111111111111,0.03768844221105527,0.3549390986904207,0.373807298830879,1.479070863312717,1.3261364289927013,0.4282221819898765,0.39000018371236816,1.5463710755567157,1.5082693884154978,0,26.0,3,254.0,0,33.0
0.0,0.03731343283582089,0.4996040370218284,0.37449044430259787,1.1903919822186575,1.325175052803119,0.48361111994720707,0.39024609909405894,1.234526348078723,1.5060252058157866,0,26.0,1,255.0,0,33.0
0.0,0.037037037037037035,0.48614317784488315,0.3750897724244183,1.0451706134774332,1.323038493581729,0.3642639612017642,0.3901530569459125,1.291392423470632,1.5045718768022038,0,26.0,0,255.0,0,33.0
0.0,0.03667481662591687,0.4520343115011744,0.3756783537891389,1.2412910677618088,1.3222732499511645,0.4937037170933983,0.3907593550282078,1.3697520999199875,1.5031879955570298,0,26.0,1,256.0,0,33.0
0.0,0.03618817852834741,0.35475847413114053,0.3754779844012792,1.163374811895601,1.3207405478322538,0.375961090649264,0.3906502544122382,1.2341508897427114,1.5007903216888556,0,26.0,3,259.0,0,33.0
0.09090909090909091,0.036904761904761905,0.346257540459131,0.375083997715431,1.7105003001451888,1.3248490084003732,0.3660753141469842,0.39040671130657384,1.8224461062769162,1.504505949703994,1,27.0,8,267.0,0,33.0
0.0,0.036556603773584904,0.2907843139562503,0.37424078770405406,1.5641187309111275,1.3266975767462421,0.3344019074038884,0.38999400743569057,1.629724840735982,1.5056300527377435,0,27.0,4,271.0,0,33.0
0.0,0.036384976525821594,0.46342453066148875,0.37448829260876887,1.4482524656946842,1.3270607308381648,0.4104166786717255,0.39003712090417897,1.7309859187279986,1.506940153970209,0,27.0,1,272.0,0,33.0
0.0,0.03587962962962963,0.3315850887513245,0.37376657575916883,1.798366631018893,1.3338957214023481,0.38336820634654895,0.3897783189579747,1.9961497041861462,1.5143177495698896,1,28.0,5,277.0,0,33.0
0.0,0.035632183908045977,0.21153449196070395,0.37141852318473473,1.6207438083858383,1.3368949600869813,0.4482933456558665,0.39051111860588394,1.9040186912347734,1.5176517229203774,0,28.0,4,281.0,0,33.0
0.0,0.03546910755148741,0.7000000000000004,0.3726700403361977,0.9121175496688753,1.3345765004349954,0.8100000262260445,0.39090300406204925,1.08677418208938,1.5155263026687977,0,28.0,0,281.0,0,33.0
0.0,0.03518728717366629,0.4989201255271814,0.3736858926174873,1.3348936217126384,1.3345794876474633,0.48100001735749187,0.3915150508073294,1.4292000450468094,1.5146762331446908,0,28.0,1,282.0,0,33.0
0.0,0.03487064116985377,0.3410412521139537,0.3732716230500121,1.5081505483503588,1.336668474866693,0.35752432831577474,0.39111488822169854,1.7345454908563933,1.5173116523478214,0,28.0,3,285.0,0,33.0
0.0,0.034444444444444444,0.4323955863337986,0.3737269844526751,1.0825191208941312,1.3342237245666855,0.4404885075867112,0.39139462772309735,1.1867796646658841,1.514303571632693,0,28.0,2,287.0,0,33.0
0.0,0.03402854006586169,0.35413577542404323,0.37348630350663975,1.4513372244749179,1.3354332573264178,0.43278257691929584,0.3917784892474308,1.5538461432702997,1.5147349231962786,0,28.0,4,291.0,5,38.0
0.16666666666666666,0.03489640130861505,0.5501809199329726,0.3745016625363078,1.188074476180192,1.3342236459147139,0.5019911218748779,0.3921787954966331,1.4702041081000277,1.5144044908653214,0,28.0,0,291.0,0,38.0
0.0,0.03466955579631636,0.40417698525727347,0.3748364312161383,1.3849032050310672,1.3346512759478704,0.5065035746985563,0.3936980375591382,1.44117646996096,1.5137505711247865,1,29.0,4,295.0,0,38.0
0.0,0.03415154749199573,0.32295365423938815,0.37407220599708657,1.3813343173963095,1.3353320375624056,0.333120319327737,0.39292605087219046,1.5598029140841998,1.514441577500175,0,29.0,4,299.0,0,38.0
0.0,0.0337909186906019,0.3557461976418156,0.3738952758487493,1.1790401352044284,1.3338892421206416,0.35207288249594004,0.3926471896533743,1.2770149262129487,1.512113013382988,0,29.0,4,303.0,0,38.0
0.125,0.03455497382198953,0.45067764568850904,0.3744934029799104,1.2167834098598376,1.332889600580352,0.41363256679835425,0.3928023309999802,1.3195867926048506,1.5104229615761648,0,29.0,2,305.0,0,38.0
0.0,0.03433922996878252,0.43378835314613745,0.3748248659617143,1.1197982018904167,1.3317056480055744,0.34688173458128396,0.39260544225150773,1.1844186311761176,1.5084015936762343,0,29.0,2,307.0,0,38.0
0.0,0.03419689119170984,1.076250000000001,0.37646449183620984,1.076250000000001,1.330851173162516,1.1699999904632579,0.39317846475646606,1.1699999904632579,1.5072345239021705,0,29.0,0,307.0,0,38.0
0.0,0.03381147540983607,0.38973416093463414,0.3766621721541737,1.7174293158767748,1.3362076612598357,0.33404102474371705,0.3912101869923367,1.8889758910254673,1.5117338896163002,1,30.0,6,313.0,0,38.0
0.0,0.03353658536585366,0.2954814742926166,0.37568075906835735,1.482361282156543,1.3378051472897694,0.3792295267789792,0.39110039797632296,1.692948678597464,1.5137191078186276,0,30.0,3,316.0,0,38.0
0.0,0.033165829145728645,0.371024488416284,0.3756368800467932,1.4912235287561324,1.3391654527703212,0.3081612327615829,0.38894835629013774,1.5687969063034062,1.5142287681170257,1,31.0,2,318.0,0,38.0
0.0,0.032803180914512925,0.42462962369247464,0.3760037808221302,1.2626507514450884,1.3385169168619573,0.4196325235280652,0.3891149457880941,1.3425210081522971,1.5128188024280393,0,31.0,4,322.0,0,38.0
0.09090909090909091,0.03343166175024582,0.33275213470431525,0.37561476153198786,1.4166351153039856,1.3392404070979262,0.394605923953872,0.38915926323494393,1.5172916207784553,1.5128628093876106,1,32.0,4,326.0,0,38.0
0.0,0.033235581622678395,0.3915489086474328,0.375743158757792,1.5494484459792819,1.3408820929962304,0.4444910381067592,0.3895483411639994,1.6772000289678606,1.51425445985794,0,32.0,2,328.0,0,38.0
0.0,0.03291384317521781,0.48749158738548415,0.3765891167574383,1.3792425148221368,1.3412524136798338,0.46827653960467464,0.39012747901973016,1.526619736118123,1.5143722797086496,0,32.0,1,329.0,0,38.0
0.0,0.03266090297790586,0.41819576052131646,0.37686184007944123,1.456390982012642,1.3421490860092984,0.40580810156330577,0.3902135163116878,1.6171074781607135,1.515199686428914,0,32.0,1,330.0,0,38.0
0.0,0.03247373447946514,0.601125472882196,0.3779074962709266,1.144840070983381,1.3410762706828594,0.59289998805495,0.3907736364560194,1.2230434229415779,1.5134215455965614,0,32.0,1,331.0,0,38.0
0.0,0.03222748815165877,0.31046413931707073,0.377079947512279,1.6191863069360446,1.3445902468598359,0.3950811054552435,0.39081723402162194,1.8785263804833805,1.5179537498856879,0,32.0,2,333.0,0,38.0
0.0,0.03189493433395872,0.2871265218815607,0.37614632784111707,1.1448557855712844,1.3426163159097149,0.3443876707909907,0.39047244523318503,1.3190001044499589,1.5161504667590748,0,32.0,3,336.0,0,38.0
0.0,0.03171641791044776,0.4623224920557574,0.3769703993019322,1.4003889812624442,1.3430246935450671,0.5516069710111298,0.39246230710701474,1.529999997553728,1.516257234306809,1,33.0,2,338.0,0,38.0
0.0,0.03145235892691952,0.4022641614483112,0.3771833868649095,1.3334661451526857,1.3429451593856305,0.47202790176650405,0.392995333578145,1.5282014232685792,1.5163629485553225,0,33.0,2,340.0,0,38.0
0.09090909090909091,0.03205128205128205,0.4756205803041663,0.37805768706689136,1.2038327050744853,1.3416723528186045,0.44080898941850244,0.3932770428243923,1.344341076915732,1.5149614820177264,0,33.0,4,344.0,0,38.0
0.0,0.03173164097914778,0.37686403068131274,0.37804374492713455,1.4406228588157837,1.3428196680849316,0.4647783363733791,0.3938489592514276,1.5770620807321063,1.5156479979810429,1,34.0,1,345.0,2,40.0
0.0,0.03141831238779174,0.2870789898445005,0.3772277510876621,1.3545804489110203,1.3429295235581131,0.35219316022378244,0.39351733461833754,1.493057264779111,1.5154286297742399,1,35.0,5,350.0,0,40.0
0.0,0.03125,0.3515240189524098,0.37702616232076763,1.570817172754865,1.3447241370612324,0.46823193014868913,0.3940259096002059,1.6951063584432342,1.5169820395342077,0,35.0,2,352.0,0,40.0
0.0,0.030973451327433628,0.30601470937311614,0.37625937664041964,1.4344528904017688,1.3456190120198077,0.3493898355250171,0.3936410886944438,1.5484210623162344,1.5173082575421473,0,35.0,5,357.0,0,40.0
0.0,0.030755711775043937,0.48476271226737294,0.37692614871854313,1.6113627856269928,1.347465043920013,0.3510120098739939,0.3933246120478936,1.6827049298358772,1.5185236770010224,0,35.0,2,359.0,0,40.0
0.0,0.030355594102341718,0.26614390390901993,0.37533260480917596,1.588066282934462,1.3505006962549169,0.27465631134388757,0.39150630565413347,1.729541309702769,1.5212586260891692,1,36.0,5,364.0,0,40.0
